study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,external_data_fbclid,notes
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,79.101844985748,124.04320808245,3326,3718,392,8.019901651957,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,69.942708333333,125.61321407903,3784,3901,117,14.184261267844,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,53.9453125,130.92737268519,3920,4034,114,28.322354740465,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,84.124208969587,109.50554972387,4154,4541,387,12.862437710442,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,69.767499210859,115.57976860316,4570,4952,382,4.6015752379375,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,73.184595352564,122.7346761974,4974,5261,287,7.8435723983422,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,64.217171717172,124.08012504692,5282,5372,90,11.819668391431,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,70.732313029676,145.22453972527,5455,5724,269,12.777272067493,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,56.119791666667,147.31973066629,5855,5988,133,14.047544458956,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,62.536335915242,121.03511820512,6010,6308,298,11.478309447124,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,75.650106905466,123.18881655435,6375,6751,376,4.9368718064997,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,80.387369791667,128.70930154672,6780,6940,160,28.237037257405,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,77.674851190476,186.10297309028,7085,7173,88,78.342759189129,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,-2.8483072916667,115.09015118634,7315,7441,126,46.87955714595,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,15.966796875,25.509756582755,7591,7682,91,,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,91.248583081437,129.48564160658,8055,8448,393,23.361492260434,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,66.471354166667,111.3096649083,8537,8647,110,20.428267200828,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,89.833218443627,114.67252696908,8671,9058,387,5.6309672150489,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,96.293855314113,114.63251722797,9077,9401,324,19.230281092686,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,76.382718355375,131.53155897785,9491,9829,338,5.6943535765158,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,82.8125,129.4711360225,9848,10028,180,9.0602314497778,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,72.51395753661,131.98586417817,10147,10499,352,25.192315456632,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,45.031216613248,116.06906235161,10523,10644,121,28.444749789245,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,77.442893878752,122.86018827258,10720,11120,400,6.3954057514451,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,72.220907606388,132.02453771813,11138,11516,378,8.3136983835857,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,64.028995172764,140.71192237629,11546,11650,104,9.7754161004418,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,73.876517386347,131.167978204,11668,12042,374,4.6588117998951,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,74.597298553166,121.75205577926,12073,12471,398,2.3921147542716,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,77.341199875103,121.8611031285,12496,12895,399,3.338239263691,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,80.551292782738,125.57539359602,12923,13244,321,6.5905718137211,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,73.2421875,129.02076351395,13263,13504,241,8.8188040250883,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,63.151041666667,127.70543981481,13526,13640,114,6.9913197867476,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,69.203869047619,137.06325954861,13659,13805,146,5.978993941436,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
5941574c-f699-4258-bd86-c17305752624,708876ff-a8c1-4972-a3bf-a8e0d515b2f0,"Mickey Mouse_20.mp4",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_5941574c-f699-4258-bd86-c17305752624/project_lg_708876ff-a8c1-4972-a3bf-a8e0d515b2f0.jpg?v=15.35.4,79fdfa13-f5eb-4f08-b281-200dae513515,,"P0101, Male",,2,2,1,1,74.707229738313,129.78252765824,13837,14005,168,9.8936676331759,IwAR0n1Lt1NI3hiRIlN5zuUhgrpMMBDkp-yWo1Hb0c7cwMh4GSQXw7f_mTQ2c,
