study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
a8e98608-7fb7-4b08-847c-36de3c777fb1,890e1c4b-a97b-49d0-8dd2-ce364e47a594,4.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_890e1c4b-a97b-49d0-8dd2-ce364e47a594.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,7,1,43.923611111111,37.789351851852,1408,1519,111,4.5080778694651,
a8e98608-7fb7-4b08-847c-36de3c777fb1,890e1c4b-a97b-49d0-8dd2-ce364e47a594,4.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_890e1c4b-a97b-49d0-8dd2-ce364e47a594.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,7,1,38.838531358063,36.107513763764,1537,1923,386,8.9096041069577,
a8e98608-7fb7-4b08-847c-36de3c777fb1,890e1c4b-a97b-49d0-8dd2-ce364e47a594,4.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_890e1c4b-a97b-49d0-8dd2-ce364e47a594.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,7,1,49.047769360269,35.185185185185,1941,2046,105,17.714276107125,
a8e98608-7fb7-4b08-847c-36de3c777fb1,890e1c4b-a97b-49d0-8dd2-ce364e47a594,4.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_890e1c4b-a97b-49d0-8dd2-ce364e47a594.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,7,1,69.372106481481,35.294495884774,2065,2247,182,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,58.315238246211,53.190104166667,129,500,371,1.0848315239228,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,59.07634415357,54.94096069754,531,928,397,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,110.27702048973,76.388888888889,1144,1239,95,14.078521607195,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,107.43122807255,48.121693121693,1257,1339,82,50.587554595418,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,49.481419154576,42.323908730159,1371,1531,160,21.256980917228,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,63.794595223886,77.430555555556,1633,1731,98,6.5204614474617,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,56.625243763865,81.230709876543,1787,1924,137,14.255077452338,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,2,1,41.188321685682,71.623353263978,1942,2253,311,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,4,1,71.228202940926,30.289248511905,9,197,188,7.4459400977473,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,4,1,67.259618971083,43.738765201439,214,462,248,7.8147008160661,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,4,1,58.847213301078,38.223708083083,482,871,389,1.5846158511295,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,4,1,57.47673937656,36.099797744535,904,1286,382,10.250524937501,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,4,1,46.270779503716,42.446629106785,1306,1637,331,23.083781076803,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,4,1,67.840354825244,15.123456790123,1655,1800,145,10.057253492089,
a8e98608-7fb7-4b08-847c-36de3c777fb1,28d2ae3b-999b-4615-bfd1-4295d1b7c712,6.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_28d2ae3b-999b-4615-bfd1-4295d1b7c712.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,4,1,66.135247164225,35.412327674643,1819,2216,397,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,5,1,51.013819881007,36.280241748992,0,283,283,22.765350013935,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,5,1,75.883556547619,22.087112622827,352,480,128,8.953891487146,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,5,1,66.014497655123,27.159491742825,498,643,145,9.8817043223666,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,5,1,75.954510694745,17.464377086773,769,1155,386,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,5,1,57.632688492063,64.26917989418,1425,1609,184,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,6,5,1,27.529568142361,48.846154689254,1798,2136,338,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,6,1,36.708614948505,53.547422756982,4,394,390,4.5091403450969,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,6,1,39.753152498429,60.98363988989,426,626,200,8.4217732154714,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,6,1,30.151587413502,59.054341204601,693,1066,373,9.7909147714963,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,6,1,41.164894856301,55.118897306397,1098,1493,395,24.430304182265,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,6,1,69.072806305537,50.472100389864,1577,1961,384,1.5108458221295,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,6,1,69.772677951389,47.65272131888,1990,2157,167,12.375373482643,
a8e98608-7fb7-4b08-847c-36de3c777fb1,17c0426e-8c26-4b5f-9879-b9360f6d1bbc,10.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_17c0426e-8c26-4b5f-9879-b9360f6d1bbc.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,6,1,81.510416666667,33.449074074074,2177,2259,82,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,5,1,1,-3.3503953547899,68.992138262972,0,262,262,12.678543555574,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,5,1,1,9.9741442991086,58.616405127655,350,714,364,18.713612073156,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,5,1,1,-11.339821608863,54.008093056196,744,1130,386,8.7868454162224,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,5,1,1,-17.394099380031,68.339195526696,1149,1406,257,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,5,1,1,8.0324138528096,33.935153300684,1621,1856,235,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,5dba697b-31ba-41cf-8275-af2893cf6a1a,,"P0101, Male",,5,5,1,1,26.925593300471,36.458333333333,2101,2198,97,,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,1,1,57.500927710889,49.644088453984,2,402,400,10.286342398304,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,1,1,68.982829514184,54.497568036755,466,861,395,8.4239609694086,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,1,1,59.377526261281,52.587435351107,893,1283,390,5.6653795151023,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,1,1,54.755052007581,60.711859946886,1312,1695,383,7.8788735770281,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,1,1,63.132676297853,54.674347643098,1714,1972,258,8.7493121767852,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,1,1,62.330966525608,36.885127314815,2004,2099,95,9.2287517120725,
a8e98608-7fb7-4b08-847c-36de3c777fb1,8778f80f-d548-4170-8e78-4ae1a85c8c50,20.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_a8e98608-7fb7-4b08-847c-36de3c777fb1/project_lg_8778f80f-d548-4170-8e78-4ae1a85c8c50.jpg?v=15.35.4,6a274097-4090-45e2-9f6f-ebae9916c4d4,,"P0103, Male",,6,6,1,1,72.107765157387,29.656685906686,2128,2256,128,,
